RRID,LABID,PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,PEER20,PEER21,PEER22,PEER23,PEER24,PEER25,PEER26,PEER27,PEER28,PEER29,PEER30,PEER31,PEER32,PEER33,PEER34,PEER35,PEER36,PEER37,PEER38,PEER39,PEER40,PEER41,PEER42,PEER43,PEER44,PEER45,PEER46,PEER47,PEER48,PEER49,PEER50,PEER51,PEER52,PEER53,PEER54,PEER55,PEER56,PEER57,PEER58,PEER59,PEER60
1824,2390,0.0210050996392965,-0.0607589781284332,-0.101273089647293,-0.138255894184113,-1.01934278011322,0.202864751219749,0.182907000184059,-0.402492612600327,-1.2814416885376,-0.376410722732544,-0.127302274107933,-2.23058199882507,-1.08374845981598,-0.310139089822769,-0.049447912722826,-0.266858518123627,0.309092551469803,0.578810572624207,-0.239012122154236,-0.250349164009094,-0.806798696517944,-0.22266973555088,0.546491503715515,1.44076085090637,0.0041981115937233,-1.38037860393524,-1.06567561626434,-0.888050317764282,-1.18855798244476,0.60565572977066,0.892432510852814,-0.315156549215317,-0.959164798259735,1.4317010641098,0.146295934915543,-0.259497910737991,0.267379701137543,0.164171159267426,-1.14879548549652,-1.14983308315277,0.604102373123169,-1.05443143844604,1.07925462722778,-0.0134732723236084,-0.924179077148438,-1.81669068336487,0.46977972984314,-1.43073415756226,-0.737341821193695,-0.36431947350502,0.396366536617279,-0.282733708620071,0.632192194461823,-0.365655899047852,0.561212360858917,-1.78373408317566,-1.0767674446106,-0.172531962394714,0.0277649164199829,0.567487716674805
1731,1993,0.0212398003786802,-0.0889973416924477,-0.0720622316002846,0.177022397518158,0.163565665483475,1.34121119976044,-0.404468238353729,-0.0464081950485706,1.49059903621674,-0.538384139537811,0.95915412902832,0.487353980541229,1.97566056251526,0.306092202663422,0.327988088130951,-0.522746503353119,-1.01335227489471,0.671109795570374,-0.0927473828196526,-0.0304736346006393,-2.03482365608215,2.17414927482605,1.03435528278351,0.794137477874756,-0.272089123725891,1.18597161769867,0.348868489265442,0.212911173701286,0.71142441034317,-0.772884368896484,0.804644763469696,-0.0207752157002687,-1.99826622009277,-0.049968533217907,-0.946809530258179,-1.16551041603088,1.3014212846756,0.503106236457825,0.0851506665349007,0.77886700630188,-0.883964896202087,1.84316563606262,1.06173002719879,-0.201081559062004,0.850861489772797,-0.41074413061142,-0.034967765212059,0.32259863615036,-0.299145042896271,-0.652366757392883,0.537226259708405,-0.512758851051331,-0.970597445964813,-1.53230488300323,-0.284157067537308,0.251341223716736,-0.061504453420639,-0.925597071647644,0.738838374614716,-1.20551300048828
186,2495,0.0193997584283352,0.0713072493672371,-0.320685088634491,-0.222530797123909,-1.14315009117126,0.371445298194885,-0.897076845169067,-0.0073595941066741,-0.0726901739835739,1.02005565166473,0.121705152094364,1.25218462944031,0.589984476566315,-0.1507648229599,0.801582634449005,0.0190421659499407,-0.198819637298584,0.150027468800545,-0.368309825658798,0.600967645645142,-2.48908233642578,-0.279983460903168,0.492276191711426,-0.61826479434967,0.769167959690094,0.0424418970942497,-0.891235589981079,-1.52332413196564,-0.224338918924332,-0.975049614906311,0.0607516057789326,-1.61868941783905,-0.306858837604523,0.738275170326233,-1.18541014194489,0.720464050769806,0.445091634988785,-1.9928377866745,-1.54399263858795,-1.25229132175446,0.0537954717874527,-0.699741363525391,-1.93117940425873,-0.585545003414154,-1.5731555223465,-0.498094648122787,1.35771203041077,0.943564176559448,0.166551142930984,-1.28492045402527,-1.24674212932587,-0.628039598464966,0.848404288291931,-1.24106860160828,-1.49535322189331,0.0976930558681488,-1.04300844669342,1.7055538892746,0.904320240020752,-0.432049751281738
1218,4164,0.0214661508798599,-0.119749084115028,-0.0567944869399071,0.011308565735817,-0.418024808168411,1.00265049934387,-0.378990590572357,0.58768504858017,0.872122406959534,-1.00761425495148,-0.833117067813873,1.12623822689056,-0.212797030806541,0.0041017234325408,0.0943539589643478,-0.718763828277588,1.24709296226501,-1.07335937023163,0.424095779657364,-0.0538624376058578,-0.357499688863754,-0.718971610069275,0.0659077391028404,0.607576131820679,0.414678156375885,-2.39452075958252,-1.10137045383453,-1.3699688911438,-2.35934638977051,0.472756683826447,-0.177961349487305,-0.86449271440506,0.697808027267456,-1.73643600940704,-0.649397432804108,-0.860641837120056,-0.16137208044529,-0.526837706565857,1.14509785175323,-1.10456800460815,-0.672305107116699,-0.909635543823242,-1.14760518074036,-0.131012111902237,-0.44175136089325,1.39134073257446,0.587748408317566,0.276759415864944,0.250300526618958,1.26899433135986,-0.510105729103088,0.0115845501422882,1.2414458990097,-0.203973352909088,-1.20756661891937,-1.39301216602325,0.104277491569519,1.79006683826447,0.563704431056976,-1.86619472503662
1580,4476,0.0202663280069828,-0.0004664626903831,-0.264427900314331,0.0544148609042168,0.23684486746788,0.119141325354576,0.44758927822113,-0.935868918895721,0.164989858865738,0.752312958240509,-0.273682624101639,1.50202178955078,-1.41888630390167,-0.182042747735977,0.854351580142975,1.11208808422089,-0.520167529582977,-1.15811824798584,-0.508665680885315,0.997706711292267,-0.261931627988815,-0.485044449567795,-0.378742933273315,-0.210114151239395,-0.383065164089203,0.454373717308044,-0.82389909029007,0.856698930263519,1.17610418796539,-0.919736087322235,1.54339528083801,-0.146393328905106,-0.720365405082703,0.885888278484344,1.16570842266083,-0.450182259082794,0.166340261697769,2.00832724571228,0.90370386838913,0.386599838733673,0.643173336982727,-0.517119348049164,1.49020397663116,-0.899044215679169,-0.369889885187149,-0.0775370895862579,0.517414569854736,0.461626976728439,-1.10298085212708,1.98290014266968,-0.762334883213043,-0.603786945343018,1.02970731258392,0.37638446688652,-0.420568972826004,0.690905809402466,1.34121370315552,-0.369421750307083,-1.53093564510345,0.225444793701172
1615,4108,0.0228438824415207,-0.0687262713909149,0.707728385925293,-0.273549020290375,-0.612126588821411,-1.26908838748932,-0.48189988732338,0.0388712584972382,0.261449098587036,0.0108900861814618,0.172987133264542,-0.49422949552536,-0.245911747217178,0.344198316335678,-0.57660835981369,-0.12958188354969,1.56232821941376,0.0837665423750877,-0.287668883800507,-1.44017696380615,1.27514815330505,-0.607236921787262,-1.26010644435883,0.078935980796814,-1.37440645694733,-0.484743773937225,0.49290606379509,-0.333044826984406,0.914346814155579,1.08620274066925,-0.253399163484573,0.19445338845253,0.645791888237,0.589130043983459,-0.653713464736938,1.21757292747498,-0.337288588285446,1.05669474601746,-0.352724373340607,0.961411118507385,0.259079277515411,-1.22156167030334,-0.74919319152832,-0.354056626558304,0.871998071670532,0.211635202169418,0.546105265617371,1.30107772350311,0.379200905561447,-1.15284657478333,0.471448481082916,-0.155763775110245,-0.0628245249390602,0.298221528530121,-0.0141206830739975,0.730110168457031,-0.430302709341049,0.716492891311646,-0.244659245014191,1.99821758270264
883,486,0.0195347536355257,0.0583858750760555,-0.22332926094532,0.182919442653656,-0.823659002780914,0.288277328014374,-0.662417411804199,0.96550464630127,0.186637341976166,0.0608170367777348,-0.0495459325611591,-0.135462716221809,0.462027847766876,-0.846554040908813,0.651315689086914,-0.0001366399228572,-0.467711389064789,0.895508229732513,-0.604867577552795,0.204068213701248,0.74883234500885,-0.674698829650879,-1.85712254047394,-0.844035983085632,0.613934278488159,-0.508912086486816,0.680172860622406,0.455558836460114,0.287789344787598,-2.33590006828308,-1.18685281276703,0.572400093078613,0.0154244601726532,0.918547332286835,0.182625487446785,0.176523268222809,1.59859442710876,-0.575289666652679,-1.82501327991486,-1.0523476600647,-0.359578162431717,0.982182681560516,1.91992402076721,-0.794244349002838,-2.75176453590393,1.53144562244415,-0.0952148288488388,0.530292570590973,-0.733669519424438,0.181835189461708,-1.81166708469391,-2.20149850845337,0.0252629294991493,-1.5525107383728,-0.703936040401459,-0.846176326274872,-0.162661164999008,0.473266929388046,0.326307147741318,0.280280113220215
850,2541,0.0197795294225216,0.111743196845055,-0.0309756509959698,-0.246176868677139,0.936516165733337,-0.525116324424744,2.00010848045349,0.413650363683701,1.26870238780975,0.355571955442429,-0.732435643672943,2.1620078086853,-0.611563205718994,1.23910617828369,1.19745481014252,-0.0067251417785882,0.369494736194611,2.02991318702698,0.509232521057129,-0.806304931640625,0.281907439231873,0.784657657146454,-0.0881576836109161,-0.456418812274933,0.8364577293396,0.224103182554245,1.78226161003113,0.253259241580963,1.65898084640503,-1.54298198223114,2.53641963005066,-0.511430203914642,1.06861400604248,-1.06424105167389,-1.52800726890564,1.16719579696655,1.03743922710419,-0.525853514671326,-1.61857414245605,0.376543194055557,-0.860000371932983,-0.264990568161011,-1.36100423336029,0.258340686559677,-2.07558035850525,0.0601492300629616,0.600576221942902,-1.06087481975555,-0.417892217636108,0.68088436126709,0.345140278339386,-0.931891798973083,-0.57687896490097,0.975174427032471,-0.203169450163841,0.0690279901027679,0.427849233150482,-0.078704796731472,0.594187378883362,0.490388870239258
1596,4296,0.0208093244582415,0.0366899371147156,-0.0748712718486786,-0.0375166982412338,0.322310835123062,0.637067317962646,-0.318978518247604,-0.827198803424835,1.7072913646698,-1.98944556713104,1.3711724281311,-0.336970746517181,-0.23057159781456,0.127648770809174,0.0690009370446205,-0.344882726669312,0.435451060533524,0.743633210659027,0.904403328895569,-0.575715959072113,-1.26941967010498,0.457662731409073,0.643334150314331,-0.270828098058701,-1.19696247577667,1.94369435310364,0.479391008615494,0.150000303983688,0.727524936199188,1.30108046531677,0.281213521957397,-0.591753602027893,0.587148666381836,-0.296445786952972,-0.448983579874039,-0.588330864906311,-0.643174529075623,0.930488288402557,-0.0102497171610594,0.296876698732376,-0.559673666954041,-1.57176554203033,0.258860528469086,0.0337533801794052,-0.279581367969513,-0.982123255729675,0.222497090697289,-0.13200818002224,-0.159408316016197,-1.35253238677979,-0.375420123338699,-1.11065983772278,0.0019385181367397,-0.884836792945862,0.761595249176025,-0.484435796737671,0.0410141944885254,0.248993009328842,-2.06088447570801,1.15402126312256
609,607,0.0229613222181797,-0.130447059869766,0.332520455121994,-1.40791070461273,0.520948052406311,1.60989999771118,0.767048358917236,0.151450574398041,0.749598205089569,2.21876525878906,-2.26268625259399,2.82558441162109,-0.726092219352722,-0.0445716679096222,1.32019710540771,-0.894502758979797,0.656769990921021,-0.890678405761719,-1.36420094966888,-0.505260229110718,1.86946201324463,-1.89331412315369,0.484823256731033,-1.1119019985199,-1.10447096824646,-0.0995908230543137,-0.605067849159241,0.107075870037079,0.371326744556427,0.136769562959671,-0.251950889825821,-0.658549308776855,-0.611008644104004,-1.02138030529022,0.816110908985138,2.33834981918335,1.36427700519562,-0.0380703508853912,-0.9188551902771,-0.4710853099823,-0.380656510591507,-0.240912437438965,0.364524662494659,-0.224438682198524,-1.46352601051331,-1.25928854942322,-2.14271092414856,-0.750980019569397,-1.19174647331238,-1.0601966381073,0.939073443412781,-0.720153510570526,-0.608633577823639,0.567489862442017,-2.20170402526855,0.0171182453632355,-1.11914491653442,1.84094536304474,0.120118677616119,0.648003578186035
2106,4401,0.0210141651332378,-0.0083849057555198,0.195038348436356,0.441570937633514,-0.722526133060455,-0.88740336894989,0.720030903816223,-0.529597163200378,0.635445773601532,-0.699893236160278,0.312240570783615,0.343389064073563,0.285358071327209,0.308589994907379,0.823198795318604,-0.465039223432541,-1.10741174221039,1.21556997299194,0.576269030570984,0.422032535076141,1.49478793144226,0.175606787204742,0.271565407514572,1.05419552326202,-1.07489371299744,-0.292307168245316,0.687270224094391,-0.587591350078583,0.159225836396217,-0.120397493243217,-2.70399570465088,-0.678243339061737,-1.11541903018951,0.663974702358246,0.0723225623369217,0.15816929936409,-0.224885895848274,-0.822607338428497,-0.447547197341919,1.27809083461761,1.41793036460876,-0.547098994255066,-0.182867377996445,0.0281254984438419,0.202083960175514,-0.866405189037323,-1.15951180458069,0.233250543475151,0.43127852678299,-0.226806670427322,1.07853007316589,0.0355513393878937,-0.0437399782240391,-0.170838981866837,0.831589221954346,-1.66678667068481,-0.338350653648376,-0.435018390417099,0.136926412582397,-0.811327934265137
1070,3407,0.0216284561902285,-0.0254997182637453,0.363921016454697,0.0900360122323036,0.193745523691177,0.353682994842529,2.48254346847534,-0.182832717895508,1.75563359260559,0.174776867032051,1.32565176486969,-0.63015216588974,0.78164142370224,0.665737628936768,1.57893431186676,-0.0426967814564705,-0.749960780143738,-0.611076414585114,0.0627304539084435,-1.33379673957825,0.668133139610291,-0.299597442150116,1.84604132175446,1.40312206745148,0.0480975732207298,-0.695885539054871,0.834656536579132,0.202961012721062,-1.08449125289917,-0.848280310630798,0.767696976661682,-1.51023399829865,0.965131044387817,1.30505549907684,1.08804273605347,-1.40702700614929,-0.196057572960854,0.809977352619171,-0.153914049267769,1.08195507526398,0.943210482597351,-0.78086245059967,-0.402839511632919,0.137432754039764,1.05054640769958,0.646248340606689,0.0465074330568314,0.124015018343925,0.453535556793213,0.549441933631897,0.6659255027771,1.03701138496399,-0.405180662870407,0.116937905550003,-0.186541467905045,0.797014594078064,1.31817841529846,-0.915440320968628,1.50198006629944,0.412957191467285
221,4427,0.0213140640407801,0.0455504134297371,0.354269802570343,-0.364043563604355,0.0084238080307841,-1.57356977462769,1.36058008670807,0.449926376342773,0.527488350868225,1.01189911365509,-1.64727711677551,-0.0137484632432461,2.41026306152344,-0.189523860812187,0.234125912189484,0.0904704034328461,-1.0585640668869,1.44860005378723,0.0220042243599892,-0.897436141967773,-1.82017397880554,-0.485623687505722,0.764518082141876,0.147085517644882,0.908731520175934,-0.0104288309812546,0.786755442619324,0.0121292769908905,-0.368750691413879,-0.707595765590668,-0.115543380379677,-0.241765767335892,1.34443557262421,-0.396765738725662,0.0332860946655273,-0.272756695747375,-0.411754786968231,1.47396850585938,-1.16329002380371,0.533815383911133,-0.40156301856041,-0.590153098106384,1.52396297454834,-0.415897637605667,-1.50064599514008,2.46658039093018,-2.26606774330139,-0.503893613815308,0.385822236537933,-0.0797607898712158,0.775275588035583,-0.237242639064789,-0.342202931642532,0.658998131752014,0.592051923274994,0.391737848520279,-0.672249436378479,0.236148551106453,0.712288916110992,0.0782852172851562
1359,1600,0.0213496536016464,-0.0250812079757452,-0.0054488610476255,0.251621037721634,0.98195880651474,0.874722063541412,0.222913697361946,-0.0752702429890633,0.503150522708893,-4.73342609405518,1.58935546875,-0.195140913128853,-1.29331171512604,-0.150453135371208,0.43362358212471,-0.853289783000946,0.672025620937347,2.52077174186707,0.520422101020813,-1.5223935842514,0.706100761890411,-0.0363745614886284,-1.18276429176331,2.8135998249054,-0.388335704803467,2.57398438453674,-0.0816493928432465,-1.34421265125275,0.49810865521431,0.89188152551651,1.69688498973846,1.5974360704422,-0.498175144195557,-0.0698225945234299,-0.732475757598877,-0.601756393909454,0.779893279075623,0.127465605735779,0.220351696014404,-1.09877777099609,0.782033801078796,-0.892525196075439,1.67693066596985,-0.133867263793945,-1.11761856079102,1.79423475265503,-0.246642827987671,1.14931225776672,2.55620551109314,1.96707093715668,-0.440531432628632,0.96978771686554,0.331837356090546,0.378541052341461,0.889666855335236,1.80393445491791,-0.667138934135437,0.949594914913177,0.405078083276749,-1.27370071411133
2049,1583,0.0199629552662373,0.0468594990670681,0.0841594412922859,0.386989384889603,-1.07647371292114,0.24051508307457,0.0067948121577501,0.866354405879974,-1.32846438884735,1.46115732192993,-0.287602484226227,-0.570810496807098,-1.05906343460083,0.981001496315002,0.492941528558731,-0.189087554812431,-0.612469434738159,-0.158125966787338,-0.276061713695526,-0.0720686763525009,0.173066169023514,-1.35897433757782,-2.03010392189026,0.959269881248474,1.7865788936615,-1.13691985607147,-0.299185186624527,1.32005000114441,-0.449542313814163,0.176715806126595,0.325610816478729,0.251884907484055,-0.177410528063774,0.135447531938553,1.61224687099457,-0.989738345146179,0.467278748750687,-0.54310929775238,1.18777441978455,-0.796067714691162,-0.474706411361694,0.407076358795166,1.47459208965302,0.68422257900238,-0.771576285362244,-0.144182682037354,0.4007208943367,1.5544114112854,0.162860989570618,-1.48629474639893,0.572272777557373,-0.655447244644165,-0.319164454936981,-0.420725136995316,0.0197565704584122,-1.06269097328186,-1.52732765674591,-0.579682230949402,-1.42550408840179,0.957850456237793
